,cat__Departamento_AMAZONAS,cat__Departamento_ANTIOQUIA,cat__Departamento_ARAUCA,cat__Departamento_ATLANTICO,cat__Departamento_BOGOTA,cat__Departamento_BOLIVAR,cat__Departamento_BOYACA,cat__Departamento_CALDAS,cat__Departamento_CAQUETA,cat__Departamento_CASANARE,cat__Departamento_CAUCA,cat__Departamento_CESAR,cat__Departamento_CHOCO,cat__Departamento_CORDOBA,cat__Departamento_CUNDINAMARCA,cat__Departamento_GUAINIA,cat__Departamento_GUAVIARE,cat__Departamento_HUILA,cat__Departamento_LA GUAJIRA,cat__Departamento_MAGDALENA,cat__Departamento_META,cat__Departamento_NARINO,cat__Departamento_NORTE DE SANTANDER,cat__Departamento_PUTUMAYO,cat__Departamento_QUINDIO,cat__Departamento_RISARALDA,cat__Departamento_SAN ANDRES PROVIDENCIA,cat__Departamento_SANTANDER,cat__Departamento_SUCRE,cat__Departamento_TOLIMA,cat__Departamento_VALLE DEL CAUCA,cat__Departamento_VAUPES,cat__Departamento_VICHADA,num__Year,num__Month,num__Rain_month,num__Temp_month,num__Humi_month,num__Day_primary,num__Day_secondary,num__Rain_day_prim,num__Temp_day_prim,num__Humi_day_prim,num__Rain_day_sec,num__Temp_day_sec,num__Humi_day_sec,num__Rain_day_avg,num__Temp_day_avg,num__Humi_day_avg,Departamento
261,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,12.0,567.5000000000001,17.84112721105637,81.5537953560537,12.0,13.0,10.499999999999996,19.39065420560747,76.12173913043478,44.50000000000004,20.174226804123712,70.81132075471699,27.50000000000002,19.78244050486559,73.46652994257587,ANTIOQUIA
262,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,1.0,190.70000000000002,20.21363517256025,71.74338761596475,1.0,24.0,0.1,19.086904761904755,73.67708333333333,4.4,21.38224299065421,68.41803278688525,2.25,20.234573876279484,71.04755806010928,ANTIOQUIA
263,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,2.0,380.30000000000007,20.712041447974247,74.59604613167315,2.0,23.0,0.1,19.23378378378379,73.31360946745562,0.0,19.52546583850932,78.2554347826087,0.05,19.379624811146556,75.78452212503217,ANTIOQUIA
264,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,3.0,898.4,20.533200221763465,75.3045378426943,3.0,22.0,0.1,19.055357142857147,71.20833333333333,0.0,20.202976190476186,75.27748691099477,0.05,19.629166666666666,73.24291012216405,ANTIOQUIA
265,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,4.0,1182.7,19.55420581330047,75.10100575642473,4.0,21.0,0.1,19.27469879518072,72.79473684210527,0.0,21.14011976047904,64.6544502617801,0.05,20.20740927782988,68.72459355194269,ANTIOQUIA
266,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,5.0,1443.3000000000002,19.02868570026809,79.27427011311941,5.0,20.0,0.1,19.15987654320988,72.27567567567567,54.2,20.640476190476196,68.51832460732984,27.150000000000002,19.900176366843038,70.39700014150276,ANTIOQUIA
267,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,6.0,1068.3000000000002,17.41756103312128,81.68052641895272,6.0,19.0,0.1,18.792857142857144,70.78645833333333,2.1,20.461818181818185,72.86243386243386,1.1,19.627337662337666,71.8244460978836,ANTIOQUIA
268,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,7.0,1625.2,18.631030368203167,82.93689718731709,7.0,18.0,0.0,19.52814371257485,69.96335078534031,13.6,20.86807228915663,73.27894736842106,6.8,20.198108000865737,71.62114907688068,ANTIOQUIA
269,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,8.0,1028.8000000000002,19.026372760452105,80.93157656485688,8.0,17.0,0.4,20.62796610169492,72.27611940298507,0.1,20.46369047619048,74.31770833333333,0.25,20.5458282889427,73.29691386815921,ANTIOQUIA
270,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,9.0,1458.2,18.543566837558892,83.08583591705728,9.0,16.0,0.0,21.876348245113498,65.36085846122883,0.7999999999999999,22.0496644295302,65.04733727810651,0.39999999999999997,22.0496644295302,65.04733727810651,ANTIOQUIA
271,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,10.0,811.1,18.666408705318123,80.15754117893506,10.0,15.0,0.0,20.197610923755,70.36157782735131,0.1,20.39876543209877,70.52972972972972,0.05,20.39876543209877,70.52972972972972,ANTIOQUIA
272,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,11.0,1544.8999999999999,15.694227173423574,81.20997632049877,11.0,14.0,0.5,19.033389787880456,70.54139111792378,0.1,19.23928571428572,70.38541666666667,0.3,19.23928571428572,70.38541666666667,ANTIOQUIA
273,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,12.0,1099.3000000000002,16.937386516447965,80.95307192384932,12.0,13.0,0.0,22.448936170212765,57.888888888888886,0.8,21.355752212389383,62.81395348837209,0.4,21.902344191301076,60.35142118863049,ANTIOQUIA
274,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,1.0,475.0,17.986975096695282,77.60050062161798,1.0,24.0,16.7,17.91702127659575,72.34965034965035,2.8000000000000003,17.641549295774645,74.13888888888889,9.75,17.7792852861852,73.24426961926962,ANTIOQUIA
275,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,2.0,732.3,19.09985154379141,78.19270509106397,2.0,23.0,0.2,17.949305555555547,75.5625,1.6,17.995104895104895,72.36363636363636,0.9,17.97220522533022,73.96306818181819,ANTIOQUIA
276,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,3.0,1426.8,19.183180843196755,73.24972831859559,3.0,22.0,53.000000000000014,17.38402777777778,80.63194444444444,0.0,18.143055555555552,72.60416666666667,26.500000000000007,17.76354166666667,76.61805555555556,ANTIOQUIA
277,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,4.0,1981.7,18.497390040288792,76.4456310121115,4.0,21.0,97.79999999999995,16.45314685314685,85.42361111111111,5.700000000000001,18.20763888888889,76.38194444444444,51.74999999999998,17.33039287101787,80.90277777777777,ANTIOQUIA
278,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,5.0,880.0000000000001,19.036606749841642,75.21859831397629,5.0,20.0,1.1,17.47222222222223,78.63194444444444,0.1,18.122222222222224,73.66666666666667,0.6000000000000001,17.797222222222224,76.14930555555556,ANTIOQUIA
279,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,6.0,631.9000000000001,20.190541442137324,74.64991650489887,6.0,19.0,0.1,17.762937062937066,76.85314685314685,6.4,18.103472222222223,74.50694444444444,3.25,17.933204642579646,75.68004564879564,ANTIOQUIA
280,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,7.0,1083.9,19.935999955730068,72.68391530489859,7.0,18.0,79.4,16.71726618705036,85.9290780141844,2.600000000000001,18.513194444444444,78.8125,41.0,17.615230315747404,82.3707890070922,ANTIOQUIA
281,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,8.0,994.7,20.205312046076557,70.80559413448832,8.0,17.0,8.999999999999996,17.816911764705885,82.68382352941177,17.299999999999997,19.066901408450693,78.13380281690141,13.149999999999997,18.44190658657829,80.40881317315659,ANTIOQUIA
282,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,9.0,900.0,20.382830145032877,70.09388878533049,9.0,16.0,19.40000000000001,18.095138888888886,83.44444444444444,37.5,18.64755244755245,78.55555555555556,28.450000000000003,18.37134566822067,81.0,ANTIOQUIA
283,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,10.0,1486.8999999999999,18.150905726864877,74.22467624835025,10.0,15.0,12.299999999999995,18.33194444444445,80.0,4.499999999999999,18.70692307692308,74.78461538461538,8.399999999999997,18.519433760683764,77.3923076923077,ANTIOQUIA
284,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,11.0,1819.9999999999998,18.057839787595647,75.71368941408197,11.0,14.0,4.300000000000001,18.93846153846154,77.16666666666667,4.5,18.26201550387597,76.3923076923077,4.4,18.600238521168755,76.77948717948718,ANTIOQUIA
285,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,12.0,1802.2,18.986701300565663,76.04908936029928,12.0,13.0,11.999999999999996,18.720138888888886,79.15972222222223,4.599999999999999,18.04055944055945,81.25,8.299999999999997,18.380349164724166,80.20486111111111,ANTIOQUIA
286,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,1.0,1205.4,19.40551659263107,77.01712321589314,1.0,24.0,3.5000000000000004,20.73841463414634,74.97315436241611,54.60000000000001,18.696363636363635,76.8525641025641,29.050000000000004,19.71738913525499,75.9128592324901,ANTIOQUIA
287,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,2.0,756.9999999999999,19.275746357170075,72.79519077264762,2.0,23.0,64.10000000000002,19.77976190476189,79.45751633986929,27.9,19.28527607361963,74.07894736842105,46.000000000000014,19.532518989190763,76.76823185414517,ANTIOQUIA
288,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,3.0,963.3999999999999,19.168383093294192,75.49557955607737,3.0,22.0,168.79999999999993,18.456024096385537,85.09554140127389,40.9,19.04294478527607,78.25806451612904,104.84999999999997,18.749484440830805,81.67680295870147,ANTIOQUIA
289,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,4.0,750.3000000000001,18.230569979234794,63.05404364715785,4.0,21.0,37.10000000000001,19.05,74.88,24.6,19.49378881987577,78.4496644295302,30.850000000000005,19.271894409937886,76.6648322147651,ANTIOQUIA
290,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,5.0,713.4000000000001,17.518455024097644,68.10181379550443,5.0,20.0,70.8,19.276433121019107,80.55405405405405,28.40000000000001,19.11666666666667,74.11643835616438,49.6,19.19654989384289,77.33524620510921,ANTIOQUIA
291,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,6.0,751.2999999999998,19.17383942097525,74.45805902235325,6.0,19.0,59.000000000000014,19.293333333333333,77.27096774193548,24.299999999999997,18.538607594936707,76.50657894736842,41.650000000000006,18.91597046413502,76.88877334465195,ANTIOQUIA
292,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,7.0,514.4,19.774971152689172,71.89708910787022,7.0,18.0,23.500000000000007,19.330357142857142,76.8625,40.80000000000001,18.772670807453416,79.41176470588235,32.150000000000006,19.05151397515528,78.13713235294117,ANTIOQUIA
293,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,8.0,879.1,19.297285088442226,75.22243087116895,8.0,17.0,1.1,19.559756097560975,73.94771241830065,14.299999999999995,19.10079365079365,81.61946902654867,7.6999999999999975,19.330274874177313,77.78359072242466,ANTIOQUIA
294,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,9.0,595.4000000000001,19.880489174760523,69.68919693296807,9.0,16.0,9.499999999999998,19.37771084337349,73.33333333333333,1.1,19.32380952380953,75.83018867924528,5.299999999999999,19.35076018359151,74.5817610062893,ANTIOQUIA
295,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,10.0,1566.4,19.94047388191045,75.04361413250128,10.0,15.0,43.000000000000014,19.91779141104294,77.2516129032258,51.90000000000001,19.131547619047623,78.58536585365853,47.45000000000002,19.524669515045282,77.91848937844216,ANTIOQUIA
296,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,11.0,1440.4,20.423589149043615,75.5729243304686,11.0,14.0,17.5,19.43963414634146,77.32885906040268,66.9,20.400625,76.69127516778524,42.2,19.920129573170733,77.01006711409396,ANTIOQUIA
297,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,12.0,673.7000000000002,20.09128235792346,70.38427407848124,12.0,13.0,15.299999999999995,19.76441717791411,75.13071895424837,4.500000000000001,20.394578313253003,74.84177215189874,9.899999999999999,20.079497745583556,74.98624555307356,ANTIOQUIA
298,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,1.0,284.59999999999997,21.065420967424902,63.2117621437678,1.0,24.0,32.0,20.31714285714286,63.42290748898679,16.8,21.313839285714288,65.24279835390946,24.4,20.815491071428575,64.33285292144812,ANTIOQUIA
299,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,2.0,1290.6999999999998,20.40266432466897,66.44704007417485,2.0,23.0,1.0,20.83804878048781,61.42986425339367,6.1,20.629310344827584,69.98790322580645,3.55,20.7336795626577,65.70888373960005,ANTIOQUIA
300,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,3.0,990.5,21.193089892182822,66.07383058450631,3.0,22.0,15.4,21.270186335403725,65.19883040935673,3.5000000000000013,21.231250000000003,72.85185185185185,9.450000000000001,21.250718167701862,69.02534113060429,ANTIOQUIA
301,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,4.0,993.0000000000001,21.134945596200236,67.44420547528846,4.0,21.0,0.3,22.066887417218545,65.38364779874213,8.9,21.348186528497404,68.89162561576354,4.6000000000000005,21.707536972857973,67.13763670725284,ANTIOQUIA
302,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,5.0,1541.1000000000001,20.536102130650885,71.03334077804806,5.0,20.0,2.5,21.20099502487562,63.02727272727272,18.1,20.76944444444445,71.2956204379562,10.3,20.985219734660035,67.16144658261446,ANTIOQUIA
303,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,6.0,1699.5,20.648175331572922,63.36166202999504,6.0,19.0,0.3,20.920398009950244,60.30275229357798,11.3,21.666666666666668,67.00888888888889,5.800000000000001,21.293532338308456,63.655820591233436,ANTIOQUIA
304,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,7.0,803.6,20.199782582162463,59.68538543926373,7.0,18.0,0.1,21.132291666666664,60.535545023696685,8.599999999999996,20.854802259887,67.13333333333334,4.349999999999998,20.99354696327683,63.83443917851501,ANTIOQUIA
305,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,8.0,1661.5,20.731630126752613,62.935478382001094,8.0,17.0,0.2,21.178835978835977,57.00495049504951,1.1,20.64432989690721,70.37864077669903,0.65,20.911582937871593,63.69179563587427,ANTIOQUIA
306,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,9.0,1536.4,20.170622574141273,62.542097346767676,9.0,16.0,0.1,20.808474576271184,57.36413043478261,2.6,21.239041095890407,68.74657534246575,1.35,21.023757836080797,63.05535288862418,ANTIOQUIA
307,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,10.0,1279.4,20.083643483666542,61.16472003113501,10.0,15.0,3.3000000000000003,21.62610837438424,57.44843049327354,1.2,20.53013698630137,46.28,2.25,21.078122680342805,51.864215246636775,ANTIOQUIA
308,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,11.0,1048.9,19.75880784214372,59.725555123965094,11.0,14.0,0.1,21.33471502590673,61.08780487804878,18.4,20.558536585365854,58.10091743119266,9.25,20.94662580563629,59.59436115462072,ANTIOQUIA
309,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,12.0,1061.2,19.929483625667224,60.81274533137511,12.0,13.0,0.3,20.67094972067039,62.72043010752688,0.4,19.970098039215685,66.23076923076923,0.35,20.32052387994304,64.47559966914805,ANTIOQUIA
310,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,1.0,846.8000000000001,20.58367561092544,58.33737306110382,1.0,24.0,48.600000000000016,21.06638655462184,58.58181818181818,25.500000000000004,21.579079497907948,54.70560747663552,37.05000000000001,21.322733026264892,56.64371282922685,ANTIOQUIA
311,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,2.0,672.2,21.437108903850987,59.336826707061746,2.0,23.0,92.3,20.382995951417,59.399103139013455,8.599999999999998,21.01129032258065,57.37053571428572,50.449999999999996,20.697143136998825,58.384819426649585,ANTIOQUIA
312,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,3.0,186.0,21.407010897636734,59.004616772286624,3.0,22.0,6.999999999999999,20.228048780487807,60.28378378378378,32.800000000000004,20.364135021097045,61.925233644859816,19.900000000000002,20.296091900792426,61.104508714321796,ANTIOQUIA
313,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,4.0,429.6,21.336588126905646,59.16942774503054,4.0,21.0,22.000000000000004,20.80194552529183,56.06666666666667,9.499999999999996,20.682186234817813,60.77333333333333,15.75,20.742065880054824,58.42,ANTIOQUIA
