Departamento,year,day,agg_ValorObservado
ANTIOQUIA,2025,7,81.00363462458158
ANTIOQUIA,2025,8,78.3987012987013
ANTIOQUIA,2025,9,79.15816618911178
ANTIOQUIA,2025,10,77.57116301239272
ANTIOQUIA,2025,11,76.99016083254487
ANTIOQUIA,2025,12,75.28551068883607
ANTIOQUIA,2025,13,74.27664584334451
ANTIOQUIA,2025,14,73.22366224840454
ANTIOQUIA,2025,15,73.89633458646612
ARAUCA,2016,1,95.30454545454545
ARAUCA,2016,2,94.6391304347826
ARAUCA,2016,3,87.02208333333334
ARAUCA,2016,4,85.45291666666667
ARAUCA,2016,5,87.44958333333334
ARAUCA,2016,6,92.20608695652174
ARAUCA,2016,7,82.70217391304347
ARAUCA,2016,8,56.85478260869566
ARAUCA,2016,9,50.40625000000001
ARAUCA,2016,10,35.46
ARAUCA,2016,11,34.750416666666666
ARAUCA,2016,12,34.14043478260869
ARAUCA,2016,13,17.748749999999998
ARAUCA,2016,14,35.971250000000005
ARAUCA,2016,15,35.85375
ARAUCA,2017,1,91.75166666666667
ARAUCA,2017,2,82.75000000000001
ARAUCA,2017,3,65.20833333333333
ARAUCA,2017,4,94.655
ARAUCA,2017,9,96.05454545454545
ARAUCA,2017,10,89.13583333333334
ARAUCA,2017,11,89.42416666666666
ARAUCA,2017,12,95.27666666666669
ARAUCA,2017,13,96.89166666666667
ARAUCA,2017,14,88.24125000000002
ARAUCA,2017,15,75.59583333333333
ARAUCA,2018,1,87.34444444444443
ARAUCA,2018,2,97.0086956521739
ARAUCA,2018,3,97.03478260869566
ARAUCA,2018,4,75.62777777777778
ARAUCA,2018,5,76.3153846153846
ARAUCA,2018,6,70.63529411764706
ARAUCA,2018,7,68.39999999999999
ARAUCA,2018,8,83.67647058823528
ARAUCA,2018,9,99.02857142857144
ARAUCA,2018,10,75.85
ARAUCA,2018,11,85.66521739130434
ARAUCA,2018,12,97.56086956521737
ARAUCA,2018,13,82.43333333333334
ARAUCA,2018,14,90.65416666666665
ARAUCA,2018,15,94.0791666666667
ARAUCA,2019,1,51.975
ARAUCA,2019,2,23.858333333333334
ARAUCA,2019,3,77.29166666666667
ARAUCA,2019,4,77.91666666666666
ARAUCA,2019,5,57.37500000000001
ARAUCA,2019,6,54.79583333333333
ARAUCA,2019,7,61.71304347826087
ARAUCA,2019,8,70.50416666666665
ARAUCA,2019,9,69.33478260869565
ARAUCA,2019,10,99.75
ARAUCA,2020,1,77.66666666666667
ARAUCA,2020,2,73.8125
ARAUCA,2020,3,75.79166666666667
ARAUCA,2020,4,71.79545454545455
ARAUCA,2020,5,70.0625
ARAUCA,2020,6,73.85416666666667
ARAUCA,2020,7,71.14583333333333
ARAUCA,2020,8,72.20930232558139
ARAUCA,2020,9,73.20833333333333
ARAUCA,2020,10,71.125
ARAUCA,2020,11,71.70833333333333
ARAUCA,2020,12,69.39583333333333
ARAUCA,2020,13,73.625
ARAUCA,2020,14,74.22916666666667
ARAUCA,2020,15,70.9375
ARAUCA,2021,1,90.87916666666666
ARAUCA,2021,2,92.92916666666667
ARAUCA,2021,3,66.79166666666666
ARAUCA,2021,4,16.62
ARAUCA,2021,9,95.00370370370368
ARAUCA,2021,10,95.72500000000002
ARAUCA,2021,11,89.62916666666668
ARAUCA,2021,12,73.79305555555555
ARAUCA,2021,13,66.95694444444445
ARAUCA,2021,14,70.75
ARAUCA,2021,15,67.15277777777777
ARAUCA,2022,1,72.16666666666667
ARAUCA,2022,2,71.83333333333333
ARAUCA,2022,3,52.875
ARAUCA,2022,4,15.791666666666666
ARAUCA,2022,6,57.791666666666664
ARAUCA,2022,7,66.41666666666667
ARAUCA,2022,8,60.041666666666664
ARAUCA,2022,9,61.541666666666664
ARAUCA,2022,10,47.625
ARAUCA,2022,11,45.5
ARAUCA,2022,12,66.41666666666667
ARAUCA,2022,13,76.9090909090909
ARAUCA,2022,14,86.83333333333333
ARAUCA,2022,15,69.08333333333333
ARAUCA,2023,3,95.38461538461539
ARAUCA,2023,4,92.54166666666667
ARAUCA,2023,5,99.38095238095238
ARAUCA,2023,6,98.41666666666667
ARAUCA,2023,7,97.16666666666667
ARAUCA,2023,8,99.47826086956522
ARAUCA,2023,9,97.8695652173913
ARAUCA,2023,10,98.29166666666667
ARAUCA,2023,11,90.25
ARAUCA,2023,12,82.77272727272727
ARAUCA,2023,13,90.58333333333333
ARAUCA,2023,14,91.58333333333333
ARAUCA,2023,15,83.20833333333333
ARAUCA,2024,1,45.112500000000004
ARAUCA,2024,2,33.85454545454546
ARAUCA,2024,3,28.045833333333334
ARAUCA,2024,4,21.779166666666665
ARAUCA,2024,5,21.260869565217387
ARAUCA,2024,6,56.91818181818181
ARAUCA,2024,7,37.02272727272726
ARAUCA,2024,8,8.821739130434782
ARAUCA,2024,9,45.64090909090908
ARAUCA,2024,10,85.95
ARAUCA,2024,11,72.68571428571428
ARAUCA,2024,12,52.93913043478261
ARAUCA,2024,13,50.3913043478261
ARAUCA,2024,14,31.917391304347827
ARAUCA,2024,15,33.51904761904762
ARAUCA,2025,1,64.84166666666665
ARAUCA,2025,2,86.79166666666667
ARAUCA,2025,3,90.21304347826087
ARAUCA,2025,4,90.6909090909091
