Departamento,year,month,agg_ValorObservado
BOGOTA,2008,10,883.3
BOGOTA,2008,11,1629.6000000000004
BOGOTA,2008,12,947.9
BOGOTA,2009,1,3009.2999999999997
BOGOTA,2009,2,728.7000000000003
BOGOTA,2009,3,842.0999999999997
BOGOTA,2009,4,945.8000000000002
BOGOTA,2009,5,397.70000000000016
BOGOTA,2009,6,548.5000000000001
BOGOTA,2009,7,566.3999999999997
BOGOTA,2009,8,437.70000000000016
BOGOTA,2009,9,299.2999999999999
BOGOTA,2009,10,1232.9999999999995
BOGOTA,2009,11,738.8999999999997
BOGOTA,2009,12,183.39999999999995
BOGOTA,2010,1,228.99999999999991
BOGOTA,2010,2,1473.4
BOGOTA,2010,3,5534.200000000001
BOGOTA,2010,4,3442.8000000000025
BOGOTA,2010,5,1362.0000000000002
BOGOTA,2010,6,961.0999999999998
BOGOTA,2010,7,1394.1
BOGOTA,2010,8,538.3999999999999
BOGOTA,2010,9,712.1999999999999
BOGOTA,2010,10,1293.4999999999998
BOGOTA,2010,11,2419.000000000001
BOGOTA,2010,12,1521.9000000000003
BOGOTA,2011,1,689.1999999999999
BOGOTA,2011,2,1264.2
BOGOTA,2011,3,1713.3999999999999
BOGOTA,2011,4,1976.8999999999996
BOGOTA,2011,5,1502.4999999999993
BOGOTA,2011,6,638.0
BOGOTA,2011,7,871.2
BOGOTA,2011,8,520.9
BOGOTA,2011,9,561.8
BOGOTA,2011,10,2041.6
BOGOTA,2011,11,2529.0000000000014
BOGOTA,2011,12,1381.8999999999999
BOGOTA,2012,1,824.4999999999998
BOGOTA,2012,2,739.8999999999999
BOGOTA,2012,3,1827.4
BOGOTA,2012,4,1792.3999999999999
BOGOTA,2012,5,751.1
BOGOTA,2012,6,2960.000000000001
BOGOTA,2012,7,1294.1000000000001
BOGOTA,2012,8,1142.4000000000003
BOGOTA,2012,9,540.8
BOGOTA,2012,10,1530.4999999999995
BOGOTA,2012,11,1274.7999999999997
BOGOTA,2012,12,1051.9999999999998
BOGOTA,2013,1,193.69999999999993
BOGOTA,2013,2,1945.6000000000006
BOGOTA,2013,3,1114.2999999999995
BOGOTA,2013,4,1709.6999999999996
BOGOTA,2013,5,1360.4999999999995
BOGOTA,2013,6,568.2500000000001
BOGOTA,2013,7,1087.4299999999998
BOGOTA,2013,8,925.5999999999998
BOGOTA,2013,9,608.9999999999997
BOGOTA,2013,10,1115.1000000000004
BOGOTA,2013,11,2195.2000000000007
BOGOTA,2013,12,1105.7000000000003
BOGOTA,2014,1,601.3999999999999
BOGOTA,2014,2,920.5999999999995
BOGOTA,2014,3,1281.8
BOGOTA,2014,4,1272.3000000000002
BOGOTA,2014,5,1139.1000000000001
BOGOTA,2014,6,1410.5999999999995
BOGOTA,2014,7,900.8999999999996
BOGOTA,2014,8,55.70000000000001
BOGOTA,2014,9,616.7999999999997
BOGOTA,2014,10,2547.2
BOGOTA,2014,11,877.4999999999998
BOGOTA,2014,12,1517.1
BOGOTA,2015,1,377.6000000000001
BOGOTA,2015,2,716.9999999999999
BOGOTA,2015,3,1229.3
BOGOTA,2015,4,809.3000000000001
BOGOTA,2015,5,363.79999999999995
BOGOTA,2015,6,1564.8999999999994
BOGOTA,2015,7,970.1999999999996
BOGOTA,2015,8,608.2999999999998
BOGOTA,2015,9,322.4
BOGOTA,2015,10,6895.799999999997
BOGOTA,2015,11,9439.7
BOGOTA,2015,12,95.89999999999998
BOGOTA,2016,1,84.6
BOGOTA,2016,2,302.79999999999995
BOGOTA,2016,3,914.1999999999997
BOGOTA,2016,4,1872.3999999999994
BOGOTA,2016,5,1640.5999999999995
BOGOTA,2016,6,634.9
BOGOTA,2016,7,913.2999999999997
BOGOTA,2016,8,256.70000000000005
BOGOTA,2016,9,449.90000000000003
BOGOTA,2016,10,471.5
BOGOTA,2016,11,919.6999999999999
BOGOTA,2016,12,428.1999999999999
BOGOTA,2017,1,342.90000000000003
BOGOTA,2017,2,223.39999999999995
BOGOTA,2017,3,729.6000000000001
BOGOTA,2017,4,334.40000000000003
BOGOTA,2017,5,567.8
BOGOTA,2017,6,415.8999999999999
BOGOTA,2017,7,108.1
BOGOTA,2017,8,233.50000000000003
BOGOTA,2017,9,134.0
BOGOTA,2017,10,321.3
BOGOTA,2017,11,651.5000000000002
BOGOTA,2017,12,257.8999999999999
BOGOTA,2018,1,175.50000000000003
BOGOTA,2018,2,120.49999999999997
BOGOTA,2018,3,357.20000000000005
BOGOTA,2018,4,998.18
BOGOTA,2018,5,718.4599999999999
BOGOTA,2018,6,201.98999999999995
BOGOTA,2018,7,277.9000000000001
BOGOTA,2018,8,297.32
BOGOTA,2018,9,372.94999999999993
BOGOTA,2018,10,619.7599999999998
BOGOTA,2018,11,1510.3100000000002
BOGOTA,2018,12,51.35000000000001
BOGOTA,2019,1,450.12999999999994
BOGOTA,2019,2,848.1699999999992
BOGOTA,2019,3,1788.4999999999993
BOGOTA,2019,4,2339.210000000002
BOGOTA,2019,5,1938.52
BOGOTA,2019,6,1126.6199999999985
BOGOTA,2019,7,662.2599999999994
BOGOTA,2019,8,711.9799999999993
BOGOTA,2019,9,1549.5200000000184
BOGOTA,2019,10,1735.5599999999963
BOGOTA,2019,11,2649.279999999874
BOGOTA,2019,12,725.8300000000029
BOGOTA,2020,1,444.0400000000049
BOGOTA,2020,2,1322.820000000053
BOGOTA,2020,3,451.9999999999992
BOGOTA,2020,4,109.60000000000001
BOGOTA,2020,5,118.86
BOGOTA,2020,6,178.59000000000015
BOGOTA,2020,7,207.9000000000001
BOGOTA,2020,8,148.22
BOGOTA,2020,9,215.88999999999967
BOGOTA,2020,10,29.59000000000001
BOGOTA,2020,11,281.03000000000003
BOGOTA,2020,12,194.77999999999997
BOGOTA,2021,1,18.49999999999997
BOGOTA,2021,2,162.1999999999999
BOGOTA,2021,3,524.1000000000038
BOGOTA,2021,4,213.6599999999997
BOGOTA,2021,5,354.5399999999987
BOGOTA,2021,6,425.38000000000017
BOGOTA,2021,7,130.40000000000012
BOGOTA,2021,8,240.8799999999992
BOGOTA,2021,9,196.45
BOGOTA,2021,10,633.8899999999999
BOGOTA,2021,11,566.9800000000001
BOGOTA,2021,12,115.66000000000008
BOGOTA,2022,1,20.160000000000007
BOGOTA,2022,2,309.0399999999995
BOGOTA,2022,3,47.580000000000005
BOGOTA,2022,4,670.1900000000038
BOGOTA,2022,5,518.0700000000031
BOGOTA,2022,6,842.6800000000007
BOGOTA,2022,7,398.43999999999863
BOGOTA,2022,8,273.27999999999884
BOGOTA,2022,9,393.43999999999903
BOGOTA,2022,10,837.6500000000052
BOGOTA,2022,11,4.4899999999999975
BOGOTA,2022,12,220.92999999999915
BOGOTA,2023,1,398.0399999999984
BOGOTA,2023,2,215.7499999999994
BOGOTA,2023,3,711.2099999999994
BOGOTA,2023,4,434.8299999999994
BOGOTA,2023,5,289.54999999999825
BOGOTA,2023,6,47.75999999999999
BOGOTA,2023,8,197.29999999999993
BOGOTA,2023,9,357.8
BOGOTA,2023,10,247.79999999999976
BOGOTA,2023,11,0.0
BOGOTA,2023,12,1740.199999999997
BOGOTA,2024,1,81.99999999999997
BOGOTA,2024,2,2215.2999999997455
BOGOTA,2024,3,1065.1000000000201
BOGOTA,2024,4,708.3000000000367
BOGOTA,2024,5,164.8999999999966
BOGOTA,2024,6,44.300000000000125
BOGOTA,2024,7,240.59999999999664
BOGOTA,2024,8,52.50000000000017
BOGOTA,2024,9,1514.400000000118
BOGOTA,2024,10,5155.615999999686
BOGOTA,2024,11,16132.479999996864
BOGOTA,2024,12,6150.905999999712
BOGOTA,2025,1,4825.997999999785
BOGOTA,2025,2,489.77200000000676
BOGOTA,2025,3,3131.203999999809
BOLIVAR,2009,10,0.0
BOLIVAR,2009,11,92.5
BOLIVAR,2009,12,14.6
BOLIVAR,2010,1,6.299999999999999
BOLIVAR,2010,2,0.0
BOLIVAR,2010,3,13.099999999999996
BOLIVAR,2010,4,35.50000000000001
BOLIVAR,2010,5,149.70000000000002
BOLIVAR,2010,6,308.79999999999995
BOLIVAR,2010,7,411.2000000000003
BOLIVAR,2010,8,334.0999999999999
BOLIVAR,2010,9,334.30000000000007
BOLIVAR,2010,10,302.3
BOLIVAR,2010,11,489.6
BOLIVAR,2010,12,206.80000000000007
BOLIVAR,2011,1,0.30000000000000004
BOLIVAR,2011,2,0.5
BOLIVAR,2011,3,1.9
BOLIVAR,2011,4,26.800000000000004
BOLIVAR,2011,5,76.00000000000001
BOLIVAR,2011,6,120.89999999999996
BOLIVAR,2011,7,197.69999999999996
BOLIVAR,2011,8,73.89999999999999
BOLIVAR,2011,9,197.99999999999997
BOLIVAR,2011,10,463.0000000000001
BOLIVAR,2011,11,180.50000000000003
BOLIVAR,2011,12,140.89999999999992
BOLIVAR,2012,1,23.9
BOLIVAR,2012,2,0.7999999999999999
BOLIVAR,2012,3,5.9
BOLIVAR,2012,4,19.300000000000004
BOLIVAR,2012,5,111.40000000000005
BOLIVAR,2012,6,63.200000000000024
BOLIVAR,2012,7,148.7
BOLIVAR,2012,8,157.50000000000003
BOLIVAR,2012,9,181.29999999999998
BOLIVAR,2012,10,503.0
BOLIVAR,2012,11,215.79999999999998
BOLIVAR,2012,12,272.4
BOLIVAR,2013,1,31.400000000000002
BOLIVAR,2013,2,46.10000000000001
BOLIVAR,2013,3,327.8999999999999
BOLIVAR,2013,4,0.30000000000000004
BOLIVAR,2013,5,203.30000000000004
BOLIVAR,2013,6,128.39999999999998
BOLIVAR,2013,7,200.19999999999993
BOLIVAR,2013,8,233.29999999999998
BOLIVAR,2013,9,98.29999999999997
BOLIVAR,2013,10,170.89999999999992
BOLIVAR,2013,11,287.90000000000003
BOLIVAR,2013,12,232.10000000000008
BOLIVAR,2014,1,467.7
BOLIVAR,2014,2,54.599999999999994
BOLIVAR,2014,3,0.4
BOLIVAR,2014,4,0.7
BOLIVAR,2014,5,7.800000000000001
BOLIVAR,2014,6,30.9
BOLIVAR,2014,7,214.89999999999998
BOLIVAR,2014,8,230.19999999999996
BOLIVAR,2014,9,94.66999999999999
BOLIVAR,2014,10,195.93000000000004
BOLIVAR,2014,11,42.17000000000001
BOLIVAR,2014,12,53.65999999999998
BOLIVAR,2015,1,0.0
BOLIVAR,2015,2,0.0
BOLIVAR,2015,3,1.9200000000000002
BOLIVAR,2015,4,5.15
BOLIVAR,2015,5,5.459999999999999
BOLIVAR,2015,6,21.18
BOLIVAR,2015,7,34.68
BOLIVAR,2015,8,45.37
BOLIVAR,2015,9,89.34
BOLIVAR,2015,10,51.18
BOLIVAR,2015,11,79.78
BOLIVAR,2015,12,22.03
BOLIVAR,2016,1,38.81
BOLIVAR,2016,2,0.0
BOLIVAR,2016,3,0.0
BOLIVAR,2016,4,1238.2099999999998
BOLIVAR,2016,5,3828.040000000001
BOLIVAR,2016,6,2967.77
BOLIVAR,2016,7,6945.740000000001
BOLIVAR,2016,8,4057.959999999998
BOLIVAR,2016,9,101.45999999999998
BOLIVAR,2016,10,144.96999999999989
BOLIVAR,2016,11,85.59000000000003
BOLIVAR,2016,12,21.620000000000008
BOLIVAR,2017,1,535.43
BOLIVAR,2017,2,225.98
BOLIVAR,2017,3,530.6099999999999
BOLIVAR,2017,4,601.2600000000001
BOLIVAR,2017,5,1266.87
BOLIVAR,2017,6,1127.7699999999998
BOLIVAR,2017,7,1224.39
BOLIVAR,2017,8,1034.3199999999997
BOLIVAR,2017,9,1338.64
BOLIVAR,2017,10,1210.6200000000006
BOLIVAR,2017,11,7805.479999999997
BOLIVAR,2017,12,1741.5900000000006
BOLIVAR,2018,1,122.17999999999999
BOLIVAR,2018,2,15.379999999999995
BOLIVAR,2018,3,77.55000000000001
BOLIVAR,2018,4,450.5099999999998
BOLIVAR,2018,5,1357.26
BOLIVAR,2018,6,792.8400000000001
BOLIVAR,2018,7,570.5800000000002
BOLIVAR,2018,8,342.66
BOLIVAR,2018,9,664.96
BOLIVAR,2018,10,675.9500000000003
BOLIVAR,2018,11,242.66999999999982
BOLIVAR,2018,12,18.15
BOLIVAR,2019,1,501.9399999999999
BOLIVAR,2019,2,2.11
BOLIVAR,2019,3,45.40000000000002
BOLIVAR,2019,4,27.56999999999999
BOLIVAR,2019,5,363.78
BOLIVAR,2019,6,242.74
BOLIVAR,2019,7,295.19999999999993
BOLIVAR,2019,8,795.2899999999997
BOLIVAR,2019,9,875.54
BOLIVAR,2019,10,1508.3899999999985
BOLIVAR,2019,11,427.30999999999983
BOLIVAR,2019,12,193.97000000000008
BOLIVAR,2020,1,4091.4199999999964
BOLIVAR,2020,2,5083.59
BOLIVAR,2020,3,1832.2199999999993
BOLIVAR,2020,4,7090.479999999997
BOLIVAR,2020,5,9706.509999999998
BOLIVAR,2020,6,1013.2700000000044
BOLIVAR,2020,7,1571.0200000000004
BOLIVAR,2020,8,4286.489999999991
BOLIVAR,2020,9,5267.3999999999905
BOLIVAR,2020,10,772.6199999999988
BOLIVAR,2020,11,1290.840000000006
BOLIVAR,2020,12,444.3199999999983
BOLIVAR,2021,1,59.81999999999999
BOLIVAR,2021,2,177.60000000000002
BOLIVAR,2021,3,740.0100000000027
BOLIVAR,2021,4,799.0100000000003
BOLIVAR,2021,5,890.4100000000044
BOLIVAR,2021,6,1350.660000000005
BOLIVAR,2021,7,1610.7700000000077
BOLIVAR,2021,8,1837.7699999999945
BOLIVAR,2021,9,3986.970000000004
BOLIVAR,2021,10,4159.119999999877
BOLIVAR,2021,11,1656.2300000000096
BOLIVAR,2021,12,269.33999999999963
BOLIVAR,2022,1,56.53
BOLIVAR,2022,2,509.0600000000004
BOLIVAR,2022,3,835.6900000000024
BOLIVAR,2022,4,2391.9500000000035
BOLIVAR,2022,5,1176.3700000000033
BOLIVAR,2022,6,2717.469999999998
BOLIVAR,2022,7,1586.4400000000073
BOLIVAR,2022,8,4727.679999999982
BOLIVAR,2022,9,1598.9100000000085
BOLIVAR,2022,10,2377.40999999999
BOLIVAR,2022,11,136.15000000000003
BOLIVAR,2022,12,559.6599999999995
BOLIVAR,2023,1,648.5799999999983
BOLIVAR,2023,2,303.5699999999995
BOLIVAR,2023,3,488.67000000000144
BOLIVAR,2023,4,799.7000000000044
BOLIVAR,2023,5,975.3000000000073
BOLIVAR,2023,6,1067.000000000006
BOLIVAR,2023,7,665.2000000000028
BOLIVAR,2023,8,863.5000000000042
BOLIVAR,2023,9,890.6000000000018
BOLIVAR,2023,10,1010.3000000000037
BOLIVAR,2023,11,1013.7000000000063
BOLIVAR,2023,12,429.1000000000001
BOLIVAR,2024,1,65.0
BOLIVAR,2024,2,216.8
BOLIVAR,2024,3,52.70000000000009
BOLIVAR,2024,4,359.10000000000065
BOLIVAR,2024,5,1531.7999999999997
BOLIVAR,2024,6,959.1000000000029
BOLIVAR,2024,7,1170.6000000000047
BOLIVAR,2024,8,1159.8000000000025
BOLIVAR,2024,9,558.1000000000001
BOLIVAR,2024,10,1812.8000000000004
BOLIVAR,2024,11,3700.1600000000108
BOLIVAR,2024,12,2137.440000000003
BOLIVAR,2025,1,2209.2200000000034
BOLIVAR,2025,2,240.89999999999978
BOLIVAR,2025,3,384.9899999999991
BOYACA,2005,4,155.79999999999998
BOYACA,2005,5,469.20000000000016
BOYACA,2005,6,304.9000000000001
BOYACA,2005,7,120.4
BOYACA,2005,8,183.29999999999993
BOYACA,2005,9,149.19999999999993
BOYACA,2005,10,452.0999999999999
BOYACA,2005,11,366.79999999999984
BOYACA,2005,12,137.6
BOYACA,2006,1,154.49999999999994
BOYACA,2006,2,73.4
BOYACA,2006,3,292.99999999999994
BOYACA,2006,4,417.7
BOYACA,2006,5,386.79999999999995
BOYACA,2006,6,188.7
BOYACA,2006,7,77.60000000000001
BOYACA,2006,8,106.30000000000003
BOYACA,2006,9,123.49999999999997
BOYACA,2006,10,245.99999999999997
BOYACA,2006,11,245.30000000000013
BOYACA,2006,12,151.89999999999995
BOYACA,2007,1,167.50000000000003
BOYACA,2007,2,28.300000000000022
BOYACA,2007,3,2423.9999999999986
BOYACA,2007,4,2579.6999999999994
BOYACA,2007,5,1158.3999999999999
BOYACA,2007,6,223.6
BOYACA,2007,7,32.199999999999996
BOYACA,2007,8,76.70000000000002
BOYACA,2007,9,19.100000000000005
BOYACA,2007,10,114.10000000000002
BOYACA,2007,11,267.0
BOYACA,2007,12,426.3
BOYACA,2008,1,308.8
BOYACA,2008,2,300.59999999999997
BOYACA,2008,3,183.09999999999997
BOYACA,2008,4,93.99999999999999
BOYACA,2008,5,214.69999999999996
BOYACA,2008,6,542.6999999999999
BOYACA,2008,7,432.8
BOYACA,2008,8,663.8000000000003
BOYACA,2008,9,514.3
BOYACA,2008,10,738.3000000000002
BOYACA,2008,11,710.3000000000002
BOYACA,2008,12,199.19999999999996
BOYACA,2009,1,493.19999999999993
BOYACA,2009,2,130.0
BOYACA,2009,3,474.7
BOYACA,2009,4,247.10000000000002
BOYACA,2009,5,273.0
BOYACA,2009,6,202.10000000000002
BOYACA,2009,7,148.50000000000003
BOYACA,2009,8,180.39999999999998
BOYACA,2009,9,203.59999999999997
BOYACA,2009,10,361.8999999999999
BOYACA,2009,11,281.0999999999999
BOYACA,2009,12,31.500000000000007
BOYACA,2010,1,66.10000000000002
BOYACA,2010,2,54.50000000000002
BOYACA,2010,3,114.59999999999997
BOYACA,2010,4,880.7
BOYACA,2010,5,1017.7000000000005
BOYACA,2010,6,520.0999999999997
BOYACA,2010,7,757.9000000000001
BOYACA,2010,8,583.1999999999999
BOYACA,2010,9,784.9000000000001
BOYACA,2010,10,717.4000000000001
BOYACA,2010,11,856.0999999999998
BOYACA,2010,12,464.70000000000016
BOYACA,2011,1,170.9999999999999
BOYACA,2011,2,283.0
BOYACA,2011,3,540.7999999999998
BOYACA,2011,4,1159.1999999999998
BOYACA,2011,5,702.6
BOYACA,2011,6,447.90000000000003
BOYACA,2011,7,403.29999999999995
BOYACA,2011,8,389.5
BOYACA,2011,9,371.4000000000001
BOYACA,2011,10,756.2000000000002
BOYACA,2011,11,1100.1000000000004
BOYACA,2011,12,469.8999999999999
BOYACA,2012,1,347.70000000000005
BOYACA,2012,2,141.39999999999998
BOYACA,2012,3,591.9999999999999
BOYACA,2012,4,1054.3999999999999
BOYACA,2012,5,528.5000000000001
BOYACA,2012,6,355.8
BOYACA,2012,7,272.3999999999999
BOYACA,2012,8,379.6
BOYACA,2012,9,147.2
BOYACA,2012,10,519.4000000000002
BOYACA,2012,11,184.9
BOYACA,2012,12,62.50000000000004
BOYACA,2013,1,454.50000000000017
BOYACA,2013,2,417.5
BOYACA,2013,3,359.9000000000001
BOYACA,2013,4,716.8000000000001
BOYACA,2013,5,790.8000000000001
BOYACA,2013,6,249.60000000000002
BOYACA,2013,7,287.49999999999994
BOYACA,2013,8,352.30000000000007
BOYACA,2013,9,229.10000000000005
BOYACA,2013,10,236.1999999999999
BOYACA,2013,11,588.5000000000002
BOYACA,2013,12,166.89999999999995
BOYACA,2014,1,106.0
BOYACA,2014,2,227.0000000000001
BOYACA,2014,3,134.29999999999998
BOYACA,2014,4,219.1
BOYACA,2014,5,289.7999999999999
BOYACA,2014,6,197.30000000000004
BOYACA,2014,7,157.99999999999997
BOYACA,2014,8,224.10000000000002
BOYACA,2014,9,269.2
BOYACA,2014,10,619.3000000000002
BOYACA,2014,11,430.3999999999999
BOYACA,2014,12,207.20000000000005
BOYACA,2015,1,160.49999999999997
BOYACA,2015,2,184.89999999999995
BOYACA,2015,3,319.5
BOYACA,2015,4,556.6999999999999
BOYACA,2015,5,235.70000000000005
BOYACA,2015,6,191.19999999999993
BOYACA,2015,7,268.1000000000002
BOYACA,2015,8,253.2000000000001
BOYACA,2015,9,281.69999999999993
BOYACA,2015,10,450.1000000000002
BOYACA,2015,11,614.3999999999996
BOYACA,2015,12,145.00000000000003
BOYACA,2016,1,204.40000000000003
BOYACA,2016,2,220.40000000000003
BOYACA,2016,3,866.9999999999997
BOYACA,2016,4,1421.7
BOYACA,2016,5,1187.9000000000005
BOYACA,2016,6,599.5000000000001
BOYACA,2016,7,710.9999999999997
BOYACA,2016,8,577.1999999999999
BOYACA,2016,9,933.2
BOYACA,2016,10,1185.0
BOYACA,2016,11,1059.9999999999998
BOYACA,2016,12,1126.3999999999994
BOYACA,2017,1,781.0099999999996
BOYACA,2017,2,906.34
BOYACA,2017,3,3390.1200000000013
BOYACA,2017,4,2376.96
BOYACA,2017,5,4202.230000000003
BOYACA,2017,6,4353.8200000000015
BOYACA,2017,7,2517.2000000000016
BOYACA,2017,8,4677.200000000002
BOYACA,2017,9,1784.5900000000001
BOYACA,2017,10,2164.6
BOYACA,2017,11,2766.519999999999
BOYACA,2017,12,1262.4400000000005
BOYACA,2018,1,1080.5
BOYACA,2018,2,5061.799999999999
BOYACA,2018,3,4851.099999999999
BOYACA,2018,4,7195.7
BOYACA,2018,5,9106.899999999994
BOYACA,2018,6,7696.500000000002
BOYACA,2018,7,9130.48
BOYACA,2018,8,4776.750000000003
BOYACA,2018,9,7700.23
BOYACA,2018,10,6315.800000000001
BOYACA,2018,11,3201.2
BOYACA,2018,12,1153.9999999999998
BOYACA,2019,1,1323.4000000000003
BOYACA,2019,2,2907.5000000000005
BOYACA,2019,3,4126.1
BOYACA,2019,4,5061.100000000003
BOYACA,2019,5,4595.000000000003
BOYACA,2019,6,3753.2000000000016
BOYACA,2019,7,3854.200000000001
BOYACA,2019,8,7289.64
BOYACA,2019,9,5828.6399999999985
BOYACA,2019,10,7871.999999999926
BOYACA,2019,11,5996.299999999942
BOYACA,2019,12,4012.7700000000154
BOYACA,2020,1,3039.1099999999888
BOYACA,2020,2,4125.110000000003
BOYACA,2020,3,6216.1979999999385
BOYACA,2020,4,7289.312999999894
BOYACA,2020,5,8503.759999999784
BOYACA,2020,6,11314.889000000127
BOYACA,2020,7,12584.149999999765
BOYACA,2020,8,9787.022000000075
BOYACA,2020,9,10209.292999999943
BOYACA,2020,10,7239.382999999842
BOYACA,2020,11,15372.118000000903
BOYACA,2020,12,3158.2319999999986
BOYACA,2021,1,3622.0499999999697
BOYACA,2021,2,3414.019999999999
BOYACA,2021,3,10297.903000000102
BOYACA,2021,4,4622.991999999823
BOYACA,2021,5,4081.116999999794
BOYACA,2021,6,3577.2499999998295
BOYACA,2021,7,3010.8999999999864
BOYACA,2021,8,4126.127999999895
BOYACA,2021,9,4570.534999999903
BOYACA,2021,10,6435.493999999711
BOYACA,2021,11,3425.8880000000145
BOYACA,2021,12,1724.690000000008
BOYACA,2022,1,430.745000000001
BOYACA,2022,2,1247.885000000017
BOYACA,2022,3,170.87899999999993
BOYACA,2022,4,4390.642999999869
BOYACA,2022,5,3894.6759999998526
BOYACA,2022,6,4331.681999999893
BOYACA,2022,7,2081.440000000031
BOYACA,2022,8,2023.3369999999977
BOYACA,2022,9,3662.4529999999436
BOYACA,2022,10,5572.024999999877
BOYACA,2022,11,121.58499999999982
BOYACA,2022,12,1049.4370000000076
BOYACA,2023,1,2631.621999999988
BOYACA,2023,2,1401.2660000000253
BOYACA,2023,3,4243.044999999806
BOYACA,2023,4,3809.5779999998517
BOYACA,2023,5,3409.5429999999233
BOYACA,2023,6,3570.321999999942
BOYACA,2023,7,2886.5599999999463
BOYACA,2023,8,2621.049999999915
BOYACA,2023,9,2600.140000000003
BOYACA,2023,10,2752.2999999999756
BOYACA,2023,11,2182.6049999999586
BOYACA,2023,12,617.9800000000012
BOYACA,2024,1,404.15999999999786
BOYACA,2024,2,904.1100000000047
BOYACA,2024,3,1112.5200000000038
BOYACA,2024,4,1868.5319999999563
BOYACA,2024,5,3719.859999999868
BOYACA,2024,6,4112.229999999823
BOYACA,2024,7,3338.449999999985
BOYACA,2024,8,1970.460000000014
BOYACA,2024,9,1782.7000000000141
BOYACA,2024,10,3060.3280000000236
BOYACA,2024,11,45817.35800000043
BOYACA,2024,12,32314.92799999981
BOYACA,2025,1,32363.265999999825
BOYACA,2025,2,3084.1129999999816
BOYACA,2025,3,12203.289000000008
CALDAS,2016,6,140.9
CALDAS,2016,7,661.0
CALDAS,2016,8,233.20000000000007
CALDAS,2016,9,735.4999999999999
CALDAS,2016,12,4.500000000000001
CALDAS,2017,1,389.69999999999993
CALDAS,2017,2,577.5999999999998
CALDAS,2017,3,3491.6000000000026
CALDAS,2017,4,924.5
CALDAS,2017,5,2857.700000000002
CALDAS,2017,6,3700.0000000000005
CALDAS,2017,7,1116.0
CALDAS,2017,8,2885.700000000001
CALDAS,2017,9,3350.400000000002
CALDAS,2017,10,2852.4
CALDAS,2017,11,3832.200000000001
CALDAS,2017,12,2765.0000000000014
CALDAS,2018,1,2290.300000000001
CALDAS,2018,2,2142.099999999999
CALDAS,2018,3,2917.900000000001
CALDAS,2018,4,3500.600000000001
CALDAS,2018,5,4207.100000000004
CALDAS,2018,6,2575.0
CALDAS,2018,7,2623.1000000000017
CALDAS,2018,8,2107.0
CALDAS,2018,9,2899.900000000001
CALDAS,2018,10,4295.000000000004
CALDAS,2018,11,3447.5000000000014
CALDAS,2018,12,1467.1999999999998
CALDAS,2019,1,1139.3999999999999
CALDAS,2019,2,3160.7000000000016
CALDAS,2019,3,4887.300000000005
CALDAS,2019,4,5609.700000000003
CALDAS,2019,5,5139.200000000005
CALDAS,2019,6,2904.9
CALDAS,2019,7,2518.999999999999
CALDAS,2019,8,727.4000000000002
CALDAS,2019,9,3973.5000000000223
CALDAS,2019,10,5318.499999999934
CALDAS,2019,11,4836.199999999936
CALDAS,2019,12,3645.8000000000175
CALDAS,2020,1,1305.5000000000164
CALDAS,2020,2,2365.8999999999783
CALDAS,2020,3,2901.9999999999955
CALDAS,2020,4,4560.399999999871
CALDAS,2020,5,2659.400000000014
CALDAS,2020,6,3095.60000000004
CALDAS,2020,7,4298.199999999956
CALDAS,2020,8,4125.999999999885
CALDAS,2020,9,3972.3999999999155
CALDAS,2020,10,3139.5999999999913
CALDAS,2020,11,3399.999999999878
CALDAS,2020,12,2195.9000000000333
CALDAS,2021,1,1639.8000000000288
CALDAS,2021,2,2512.800000000022
CALDAS,2021,3,4090.4999999998345
CALDAS,2021,4,2679.8999999999633
CALDAS,2021,5,2560.9999999999045
CALDAS,2021,6,1860.9000000000078
CALDAS,2021,7,5316.699999999867
CALDAS,2021,8,4445.099999999828
CALDAS,2021,9,4132.499999999836
CALDAS,2021,10,4618.1999999998825
CALDAS,2021,11,4517.999999999887
CALDAS,2021,12,3714.0999999999276
CALDAS,2022,1,2017.9999999999218
CALDAS,2022,2,1914.199999999973
CALDAS,2022,3,216.59999999999903
CALDAS,2022,4,4435.49999999984
CALDAS,2022,5,2226.5999999999835
CALDAS,2022,6,4365.899999999864
CALDAS,2022,7,2919.9999999999823
CALDAS,2022,8,2386.6999999999985
CALDAS,2022,9,2434.5000000000214
CALDAS,2022,10,4146.699999999886
CALDAS,2022,11,22.400000000000027
CALDAS,2022,12,1198.6000000000147
CALDAS,2023,1,2849.2999999999765
CALDAS,2023,2,2224.900000000017
CALDAS,2023,3,4507.099999999683
CALDAS,2023,4,1927.0999999999365
CALDAS,2023,5,1129.4000000000192
CALDAS,2023,6,608.5000000000007
CALDAS,2023,7,602.5000000000045
CALDAS,2023,8,822.1000000000193
CALDAS,2023,9,21.7
CALDAS,2024,7,10.0
CALDAS,2024,8,102.60000000000005
CALDAS,2024,9,75.80000000000004
CALDAS,2024,10,499.1999999999999
CALDAS,2024,11,1930.5999999999972
CALDAS,2024,12,1425.5000000000005
CALDAS,2025,1,971.7999999999992
CALDAS,2025,2,73.80000000000005
CALDAS,2025,3,613.2999999999984
CAQUETA,2016,12,12.899999999999997
CAQUETA,2017,1,111.50000000000004
CAQUETA,2017,2,214.80000000000004
CAQUETA,2017,3,807.4999999999997
CAQUETA,2017,4,785.3
CAQUETA,2017,5,856.0
