,Departamento,Year,Month/Day,Rain_day,Rain_month,Temp_day,Temp_month,Humi_day,Humi_month
5001,LA GUAJIRA,2018,8,0.0,263.0640000000001,27.50133333333333,29.758503766370648,,
5002,MAGDALENA,2018,8,6.319999999999999,127.53,23.421513638392856,27.137154165243714,,
5003,META,2018,8,0.1,2085.0000000000005,26.754166666666663,25.0910515704584,,
5004,NARINO,2018,8,39.591000000000015,1296.3099999999997,17.397129252548133,20.177651394581435,,
5005,NORTE DE SANTANDER,2018,8,0.5900000000000002,646.7500000000001,17.209976395947,20.39962641862795,,
5006,PUTUMAYO,2018,8,4.800000000000001,512.6,24.254166666666663,22.257545134896375,,
5007,QUINDIO,2018,8,0.8,499.70000000000005,20.29578177613321,21.473987797310418,,
5008,RISARALDA,2018,8,18.3,1163.2319999999997,19.849933519882185,20.81768745974673,,
5009,SAN ANDRES PROVIDENCIA,2018,8,33.14000000000001,5833.700000000002,25.75925925925926,13.818948412698413,,
5010,SANTANDER,2018,8,10.5,1279.5099999999995,19.413533945312505,19.421311197705716,,
5011,SUCRE,2018,8,0.0,574.5500000000001,26.239999999999995,27.937490626656636,,
5012,TOLIMA,2018,8,119.29999999999993,761.4000000000001,19.95028852645862,20.58303045482494,,
5013,VALLE DEL CAUCA,2018,8,23.947,595.6369999999998,20.420625606000797,21.719025476511504,,
5014,VAUPES,2018,8,5.0,104.2,,,,
5015,VICHADA,2018,8,0.0,0.0,,,,
5016,AMAZONAS,2018,9,0.1,0.0,24.46923076923077,24.902844202898553,89.95833333333333,82.4354468599034
5017,ANTIOQUIA,2018,9,661.1469999999999,5139.539,18.106066729753515,20.9858754604187,88.08945893482493,76.83281892940035
5018,ARAUCA,2018,9,22.1,1939.5,2.0785714285714287,5.054732620283627,99.02857142857144,92.39203278470607
5019,ATLANTICO,2018,9,5.099999999999999,16079.360000000002,27.834722222222226,28.033943902967298,83.70833333333333,87.38941209118475
5020,BOGOTA,2018,9,32.10000000000001,372.95000000000005,12.7175,13.404550994745145,82.18679245283018,63.75309434134136
5021,BOLIVAR,2018,9,2.0,664.9599999999998,27.44329896907216,28.099310378488315,81.4047619047619,84.81324354875844
5022,BOYACA,2018,9,70.20000000000003,7700.229999999999,16.732624743276286,17.74914473272783,79.72795520572453,77.21554451331676
5023,CALDAS,2018,9,287.3999999999999,2899.9000000000005,16.905585830801833,20.093525940461337,81.77787495531743,75.83181858020893
5024,CAQUETA,2018,9,0.0,245.80000000000004,26.236000000000004,24.69631944444444,80.16,74.9498588537522
5025,CASANARE,2018,9,0.0,1273.1000000000001,23.20374355769231,23.214268145824654,71.56632653846152,83.8370577508356
5026,CAUCA,2018,9,86.60000000000005,775.8000000000001,17.01974283220175,20.269820832791826,81.76034338779957,62.067785204897994
5027,CESAR,2018,9,0.2,944.8500000000001,25.81504797169812,22.681055789301446,,
5028,CHOCO,2018,9,152.89999999999992,9714.500000000002,18.625546640926643,25.652884174718526,,
5029,CORDOBA,2018,9,316.43,1489.55,19.97692307692307,20.978217884721634,,
5030,CUNDINAMARCA,2018,9,308.4999999999999,3687.7999999999997,17.20674089124668,18.48395526303042,,
5031,GUAINIA,2018,9,1.0,244.8,24.975,26.09208333333333,,
5032,GUAVIARE,2018,9,0.0,0.0,,,,
5033,HUILA,2018,9,105.59999999999994,883.49,18.86549512476008,19.840705141661672,,
5034,LA GUAJIRA,2018,9,0.0,470.6310000000001,27.49859154929577,29.76408331494649,,
5035,MAGDALENA,2018,9,4.04,749.3700000000002,23.795477207207217,26.146911978211218,,
5036,META,2018,9,0.0,1267.5,26.42083333333333,25.80479166666667,,
5037,NARINO,2018,9,126.41700000000002,1622.581,18.05637214026602,19.913976685859986,,
5038,NORTE DE SANTANDER,2018,9,36.49,1177.2400000000002,16.415096430648774,19.860532249866065,,
5039,PUTUMAYO,2018,9,13.399999999999997,401.50000000000006,23.23958333333334,23.685555555555553,,
5040,QUINDIO,2018,9,42.20000000000001,1296.23,17.988174498299315,20.376897676485545,,
5041,RISARALDA,2018,9,78.641,1880.64,17.95414863795111,20.324847932484825,,
5042,SAN ANDRES PROVIDENCIA,2018,9,101.57,11640.1,25.918518518518518,17.94969609845336,,
5043,SANTANDER,2018,9,58.46000000000001,2201.4,17.398645274542428,19.059299468695617,,
5044,SUCRE,2018,9,19.26,633.4100000000001,24.4859649122807,27.26576402861716,,
5045,TOLIMA,2018,9,87.09999999999998,1392.0,19.409484838206627,20.805982878789575,,
5046,VALLE DEL CAUCA,2018,9,179.06599999999997,1554.7749999999996,18.140875494692143,21.05204463827354,,
5047,VAUPES,2018,9,0.0,267.79999999999995,,,,
5048,VICHADA,2018,9,0.0,0.0,,,,
5049,AMAZONAS,2018,10,0.0,313.23999999999995,24.507999999999992,25.30589370155585,87.95833333333333,88.40087902150755
5050,ANTIOQUIA,2018,10,251.851,7486.566,19.38158128953772,20.403344336789335,79.96016571949947,79.66687933050738
5051,ARAUCA,2018,10,10.7,1992.1,4.16,7.523392262062145,75.85,90.33893273400754
5052,ATLANTICO,2018,10,5.649999999999999,15504.009999999998,27.152777777777786,27.354755246271246,84.26388888888889,89.28158602150536
5053,BOGOTA,2018,10,4.6000000000000005,619.7600000000001,13.034166666666666,13.70696446481874,77.90970873786408,69.2468774970773
5054,BOLIVAR,2018,10,0.0,675.95,27.41399999999999,28.039108342142082,82.59770114942529,85.08644930566669
5055,BOYACA,2018,10,74.8,6315.8,17.581544340320598,17.27243630940937,77.51028249315068,80.46010643077477
5056,CALDAS,2018,10,25.199999999999992,4295.0,18.390369830275223,18.80196391385511,76.94252814142126,79.50182170263992
5057,CAQUETA,2018,10,0.0,437.7,25.38000000000001,25.057267757493904,83.95454545454545,84.55340193475158
5058,CASANARE,2018,10,0.0,2101.1999999999994,23.95607406896552,23.95633793865574,66.66642017241381,81.5605617755841
5059,CAUCA,2018,10,8.599999999999998,2040.6000000000001,17.68210737560975,19.137446562820124,76.54055410032716,71.2026158387191
5060,CESAR,2018,10,16.700000000000003,1453.1000000000001,25.564950558659213,22.138265846581625,,
5061,CHOCO,2018,10,0.8,8938.099999999997,21.07182452282158,25.40022044552375,,
5062,CORDOBA,2018,10,346.90000000000003,1450.31,21.845,21.733173348231844,,
5063,CUNDINAMARCA,2018,10,131.4,11549.5,17.73826563783784,17.64861077971835,,
5064,GUAINIA,2018,10,0.0,267.3,25.04166666666667,26.423216031280546,,
5065,GUAVIARE,2018,10,0.0,0.0,,,,
5066,HUILA,2018,10,26.50000000000001,2220.7000000000007,18.700290059366758,19.725027806136644,,
5067,LA GUAJIRA,2018,10,0.0,1336.2800000000002,26.97792207792208,27.26520085565415,,
5068,MAGDALENA,2018,10,2.3600000000000003,1097.33,22.15789428571429,22.731369592833126,,
5069,META,2018,10,0.4,1882.2,26.36388888888889,26.569803662596776,,
5070,NARINO,2018,10,2.9000000000000004,1729.2489999999998,17.920631418143902,19.295156661768285,,
5071,NORTE DE SANTANDER,2018,10,98.00999999999998,2906.4400000000005,17.63397679636364,19.849839297060043,,
5072,PUTUMAYO,2018,10,0.2,394.6,22.46875,24.06143760009151,,
5073,QUINDIO,2018,10,1.3000000000000005,2146.8800000000006,19.37954625925926,20.3048476172288,,
5074,RISARALDA,2018,10,1.477,2760.005,19.432258789013733,19.645625825462613,,
5075,SAN ANDRES PROVIDENCIA,2018,10,46.10000000000001,14266.449999999999,21.84333333333333,19.49494409414174,,
5076,SANTANDER,2018,10,45.00000000000002,3796.14,19.1374635101404,18.726017288628768,,
5077,SUCRE,2018,10,0.1,485.43000000000006,23.238333333333333,27.037439563543284,,
5078,TOLIMA,2018,10,17.399999999999995,3167.6,19.77018833600713,19.68249564106957,,
5079,VALLE DEL CAUCA,2018,10,12.31899999999999,2427.5,18.926414930928622,20.767003996737415,,
5080,VAUPES,2018,10,0.0,244.39999999999998,,,,
5081,VICHADA,2018,10,0.0,0.0,,,,
5082,AMAZONAS,2018,11,0.0999999999999999,459.3900000000001,24.682142857142857,25.620647300649395,90.0625,87.87788742802714
5083,ANTIOQUIA,2018,11,162.80499999999986,12971.362000000003,20.0718863444227,20.308747087594423,79.17940559552356,80.56356591633458
5084,ARAUCA,2018,11,35.3,1452.1999999999998,2.622727272727273,3.881270842207628,85.66521739130434,85.62585140701218
5085,ATLANTICO,2018,11,5.7,19674.01,27.44722222222222,27.84356650553641,85.44444444444444,87.2664968380253
5086,BOGOTA,2018,11,0.4,1510.3100000000002,12.815,13.118227773359113,65.9605504587156,78.686868072937
5087,BOLIVAR,2018,11,6.309999999999999,242.67000000000002,26.9969387755102,28.59967265968298,84.45348837209302,84.04851958898035
5088,BOYACA,2018,11,32.20000000000002,3201.199999999999,17.729990167064443,17.500019932435226,76.24303893817202,79.1025628227684
5089,CALDAS,2018,11,46.90000000000001,3447.4999999999995,19.4052301553758,18.862667743916973,78.95831861356537,80.08091016177467
5090,CAQUETA,2018,11,0.0,126.69999999999997,24.22083333333333,25.567134194053207,88.1875,83.72803621058024
5091,CASANARE,2018,11,0.8999999999999999,966.6000000000003,24.538267788461532,24.245226630550825,66.04209314102562,79.82624344750768
5092,CAUCA,2018,11,28.400000000000016,3052.0,18.14855450508788,18.756043132373126,74.15092793034825,69.26116632019769
5093,CESAR,2018,11,2.4000000000000004,716.7800000000001,25.998718669724774,22.20609432573201,,
5094,CHOCO,2018,11,2.1000000000000005,23381.899999999998,19.73922354223433,25.37073824483359,,
5095,CORDOBA,2018,11,284.6,558.91,19.228169014084507,25.655370739653794,,
5096,CUNDINAMARCA,2018,11,81.6,20210.500000000004,17.712975919340852,16.08617946207561,,
5097,GUAINIA,2018,11,1.0,251.9,26.08333333333333,26.39308829138063,,
5098,GUAVIARE,2018,11,0.0,0.0,,,,
5099,HUILA,2018,11,52.50000000000003,2469.2000000000003,18.56167386308068,19.930294350525806,,
5100,LA GUAJIRA,2018,11,0.0,159.38,27.24155844155845,28.011924639400686,,
5101,MAGDALENA,2018,11,6.859999999999999,97.92999999999998,23.22890914285715,23.425887268150596,,
5102,META,2018,11,11.599999999999998,807.8000000000002,26.23333333333333,26.84944444444444,,
5103,NARINO,2018,11,14.380999999999997,4100.545,18.18991957718781,19.124751825168236,,
5104,NORTE DE SANTANDER,2018,11,3.5,1036.19,17.943234725083617,18.32045206069429,,
5105,PUTUMAYO,2018,11,32.400000000000006,356.5000000000001,21.56875,24.060972222222222,,
5106,QUINDIO,2018,11,6.2,2575.5399999999995,19.990496972789117,20.306930223390637,,
5107,RISARALDA,2018,11,32.688,3248.2780000000002,19.80255084183673,19.837640430311225,,
5108,SAN ANDRES PROVIDENCIA,2018,11,0.0,12755.150000000001,26.81428571428572,21.00676923222221,,
5109,SANTANDER,2018,11,19.38000000000001,2044.02,19.22223409090909,19.319578766693798,,
5110,SUCRE,2018,11,2.72,255.59000000000003,24.74,27.453781608479083,,
5111,TOLIMA,2018,11,95.0,3008.5,19.67054361951589,20.002885852676734,,
5112,VALLE DEL CAUCA,2018,11,5.0,276991.49999999994,20.040250635036497,20.612288498102014,,
5113,VAUPES,2018,11,1.0,187.79999999999998,,,,
5114,VICHADA,2018,11,0.0,0.0,,,,
5115,AMAZONAS,2018,12,0.0,822.5700000000002,25.146428571428565,24.479079291163014,90.77083333333331,90.21597755259732
5116,ANTIOQUIA,2018,12,307.05,10131.337,19.253249944685894,20.87874685678783,83.83127081423896,73.91211186659126
5117,ARAUCA,2018,12,32.00000000000001,1352.4999999999998,2.372222222222222,3.4260128458498027,97.56086956521736,68.58517202176036
5118,ATLANTICO,2018,12,5.49,1185.34,28.2375,27.470726326694763,83.68055555555556,78.5086425065385
5119,BOGOTA,2018,12,2.2000000000000006,51.35,13.152671755725192,12.672472944787064,75.8457627118644,65.70411246187743
5120,BOLIVAR,2018,12,2.1,18.15,27.675000000000008,28.40177914408279,82.825,77.18615759509295
5121,BOYACA,2018,12,56.10000000000002,1154.0000000000005,17.21538051807229,17.665784778202426,77.28478531851852,72.19794434429086
5122,CALDAS,2018,12,135.6,1467.2000000000003,18.92893809504073,19.47639848172432,78.41112755019486,76.60842356047415
5123,CAQUETA,2018,12,0.0,278.9000000000001,23.399999999999995,22.75421894403126,87.15384615384616,80.32945705807481
5124,CASANARE,2018,12,26.3,446.4999999999998,22.688107724358986,24.421235239711248,77.7569505177994,66.6915602356136
5125,CAUCA,2018,12,114.7,836.1,17.53662338262477,18.922434980130006,81.14191937688443,65.22392520437553
5126,CESAR,2018,12,64.00000000000001,5.3,25.74225542986425,21.512346067696768,,
5127,CHOCO,2018,12,45.60000000000001,27716.300000000003,19.194787796143245,23.988249571050268,,
5128,CORDOBA,2018,12,307.20000000000005,18.5,19.51428571428572,27.386803623429543,,
5129,CUNDINAMARCA,2018,12,112.70000000000002,15628.100000000006,17.695222194166305,16.55012209588928,,
5130,GUAINIA,2018,12,19.4,23.3,25.45833333333334,26.55845552297165,,
5131,GUAVIARE,2018,12,0.0,0.0,,,,
5132,HUILA,2018,12,9.999999999999991,11327.500000000002,18.77155852488152,19.660645571897827,,
5133,LA GUAJIRA,2018,12,0.0,26.6,27.777027027027028,27.30890082083966,,
5134,MAGDALENA,2018,12,6.8900000000000015,2.6,23.41281371428572,23.81380491290947,,
5135,META,2018,12,33.60000000000001,406.2,24.179166666666664,26.92370967741935,,
5136,NARINO,2018,12,94.717,1880.534,17.83579679074447,19.162479010755458,,
5137,NORTE DE SANTANDER,2018,12,25.610000000000003,114.55000000000004,17.859130552097426,17.60596596337588,,
5138,PUTUMAYO,2018,12,5.1000000000000005,304.6000000000001,21.906382978723407,22.991649333430647,,
5139,QUINDIO,2018,12,83.99999999999997,871.0010000000001,19.88701738095237,20.886281939998252,,
5140,RISARALDA,2018,12,49.36400000000002,1019.133,19.65445356687898,20.341920471366105,,
5141,SAN ANDRES PROVIDENCIA,2018,12,69.92,11062.850000000002,24.093103448275865,18.994888691107757,,
5142,SANTANDER,2018,12,23.32,2837.4999999999995,18.796145886075948,19.35795002593017,,
5143,SUCRE,2018,12,19.130000000000003,4.6000000000000005,25.78852459016393,27.556317204301074,,
5144,TOLIMA,2018,12,235.0,1108.9,18.899112070674253,20.142747731927912,,
5145,VALLE DEL CAUCA,2018,12,23.200000000000017,276503.569,19.455887550707995,20.965670845183837,,
5146,VAUPES,2018,12,6.0,239.39999999999998,,,,
5147,VICHADA,2018,12,0.0,0.0,,,,
5148,AMAZONAS,2019,1,9.45,691.16,24.897727272727277,24.53216792071556,89.93181818181819,90.95461542347047
5149,ANTIOQUIA,2019,1,282.0,3943.442,22.43611549649773,21.77987633508643,57.15947456082474,69.07674647012115
5150,ARAUCA,2019,1,73.00000000000001,809.9000000000001,4.700000000000001,3.904724115566759,51.975,68.77022591645353
5151,ATLANTICO,2019,1,4.140000000000001,126.74000000000001,27.338271604938267,27.168799978583188,71.31944444444444,77.14800848099348
5152,BOGOTA,2019,1,0.0,450.1299999999999,12.634550985915492,13.129057751006963,58.82115107981223,70.68480031591508
5153,BOLIVAR,2019,1,0.6000000000000001,501.9399999999999,28.11720430107528,27.728885951173556,71.72043010752688,77.84826034707594
5154,BOYACA,2019,1,12.599999999999998,1323.4000000000003,18.612650441810345,18.038205060057727,61.553738283261794,74.33132896244513
5155,CALDAS,2019,1,0.1,1139.4,20.936941243760398,19.9594995773113,61.71542269400112,74.04059659285844
5156,CAQUETA,2019,1,0.0,500.4000000000001,21.792791,21.539632048570525,71.2818840509915,83.03149574055533
5157,CASANARE,2019,1,11.4,273.0,23.835942568306013,25.462119517740966,65.5548139244186,61.372799978843446
5158,CAUCA,2019,1,2.5,1200.4,21.38566332364342,19.557779968138092,43.84073003875969,65.3570923334076
5159,CESAR,2019,1,0.0,104.49000000000001,21.719764411764707,24.157736937162785,,
5160,CHOCO,2019,1,814.0999999999999,27095.9,23.974619018567637,23.147743232009912,,
5161,CORDOBA,2019,1,0.0,10.599999999999998,27.4,27.127297450063324,,
5162,CUNDINAMARCA,2019,1,492.7999999999999,12057.300000000003,15.469950561453173,15.84238321372614,,
5163,GUAINIA,2019,1,0.0,106.5,26.2,26.8648492286115,,
5164,GUAVIARE,2019,1,0.0,0.0,,,,
5165,HUILA,2019,1,598.3999999999999,18960.9,19.87234649345336,19.792166265458743,,
5166,LA GUAJIRA,2019,1,0.0,0.30000000000000004,26.77986111111111,26.786078399723163,,
5167,MAGDALENA,2019,1,0.0,1.1600000000000001,24.64844375,24.216455936293983,,
5168,META,2019,1,0.0,200.30000000000004,27.031250000000004,27.919402584763457,,
5169,NARINO,2019,1,12.012999999999996,2283.7369999999996,22.11028211660329,19.82028958710371,,
5170,NORTE DE SANTANDER,2019,1,0.5,334.10000000000014,17.827484833333337,17.784338543704667,,
5171,PUTUMAYO,2019,1,0.0,433.3,24.379166666666663,23.095967741935482,,
5172,QUINDIO,2019,1,0.004,559.807,22.344281318027207,21.674830342507654,,
5173,RISARALDA,2019,1,0.0,853.082,21.989161596320344,20.88045414744141,,
5174,SAN ANDRES PROVIDENCIA,2019,1,451.65,8628.72,18.575000000000003,18.16775863548366,,
5175,SANTANDER,2019,1,125.0,1212.4999999999995,20.40025581521739,19.898326573305404,,
5176,SUCRE,2019,1,0.0,9.7,28.194444444444446,27.700179211469532,,
5177,TOLIMA,2019,1,0.7,1271.4000000000003,20.531583169949617,20.332591359363708,,
5178,VALLE DEL CAUCA,2019,1,11299.800000000005,304407.874,22.58689136112506,21.535169881126645,,
5179,VAUPES,2019,1,0.2,200.4,,,,
5180,VICHADA,2019,1,0.0,0.0,,,,
5181,AMAZONAS,2019,2,6.339999999999999,508.17,24.591111111111104,25.24864181924953,91.31111111111112,90.4805313704351
5182,ANTIOQUIA,2019,2,283.1,1813.727,22.406767545529803,21.87729484412792,57.25048962318841,73.3535208082482
5183,ARAUCA,2019,2,80.0,1146.8999999999999,4.629166666666666,4.252885610766046,23.85833333333333,74.12318605307736
5184,ATLANTICO,2019,2,2.2300000000000004,125.59,27.24430379746836,27.61600306198148,72.01388888888889,76.04997898051349
5185,BOGOTA,2019,2,0.0,848.1700000000001,12.208729517722256,14.144017727219344,57.09965301181484,68.51267987037356
5186,BOLIVAR,2019,2,0.7,2.1100000000000003,27.89886363636364,27.928631846137396,71.93181818181819,75.86974438189284
5187,BOYACA,2019,2,29.1,2907.499999999999,18.750653624595472,18.66097144306406,56.988484329787234,75.67483775988667
5188,CALDAS,2019,2,0.0,3160.7,20.843036408095365,19.758847063961532,61.53310307391912,78.07187801647918
5189,CAQUETA,2019,2,1.2,350.79999999999995,21.644504611111117,21.924741183639732,70.40466640226627,82.28895226648118
5190,CASANARE,2019,2,8.0,294.8999999999999,24.617175489130435,26.388444647982475,60.40586380813953,53.88957658499612
5191,CAUCA,2019,2,33.2,1022.6000000000001,21.489605868089235,19.42453601710851,42.73554888457808,70.92433228794155
5192,CESAR,2019,2,0.0,30.209999999999994,21.9036391891892,27.095672430008186,,
5193,CHOCO,2019,2,859.3,24681.299999999996,23.475904047619046,23.039929755407112,,
5194,CORDOBA,2019,2,0.0,17.700000000000003,26.964583333333326,27.471974764201388,,
5195,CUNDINAMARCA,2019,2,493.0999999999999,2733.7000000000003,15.312919671123955,15.63696028059519,,
5196,GUAINIA,2019,2,0.9,121.70000000000002,26.09583333333333,26.989732142857147,,
5197,GUAVIARE,2019,2,0.0,0.0,,,,
5198,HUILA,2019,2,597.4999999999999,17133.800000000003,19.83926843531468,20.711893473560774,,
5199,LA GUAJIRA,2019,2,0.0,10.279999999999998,26.8375,27.156294446856755,,
5200,MAGDALENA,2019,2,0.0,0.6000000000000001,24.7134450245098,24.675430211524315,,
5201,META,2019,2,0.5,142.80000000000004,27.14895833333333,28.830089463063917,,
5202,NARINO,2019,2,9.704999999999997,1934.748,22.07325532237674,19.94979119404689,,
5203,NORTE DE SANTANDER,2019,2,0.2,137.38999999999996,17.385602722435895,18.227882034878768,,
5204,PUTUMAYO,2019,2,1.3,366.6000000000001,23.962499999999995,23.53229166666667,,
5205,QUINDIO,2019,2,0.03,1569.4360000000001,22.081339931972792,21.76423542164518,,
5206,RISARALDA,2019,2,0.3,1520.2030000000002,21.69182851190476,20.98025998564326,,
5207,SAN ANDRES PROVIDENCIA,2019,2,237.12000000000003,8957.960000000001,18.504225352112677,18.231980921381908,,
5208,SANTANDER,2019,2,124.59999999999998,1329.41,20.40102208522213,20.36617222660798,,
5209,SUCRE,2019,2,0.0,5.200000000000001,27.826388888888896,28.325545634920633,,
5210,TOLIMA,2019,2,1.9,2793.4000000000005,20.912068397435903,20.41045442351739,,
5211,VALLE DEL CAUCA,2019,2,11075.500000000004,294403.393,22.541226684473287,21.7401605789962,,
